Review_ID,Movie_ID,Reviewer_Name,Review_Rating,Reviewer_Nationality,Reviewer_Age,Review_Date,Sex
24003,The Magnificent Seven,Lisa Johnson,7,China,53,8/23/2024,Female
24024,The Magnificent Seven,Dr. Nicole Murray,7,UK,55,8/23/2024,Male
24213,Sabrina,Jocelyn Woods,8,Germany,35,8/23/2024,Male
24345,The Invisible Man,Mrs. Jenna Taylor,10,China,55,8/23/2024,Male
24574,Victoria,Wanda Mckay,5,Canada,32,8/23/2024,Male
24607,Guardians of the Galaxy Vol. 2,Christopher Miller,8,Australia,53,8/23/2024,Female
25133,50/50,Robert Evans,6,China,73,8/23/2024,Male
25244,Celda 211,Eileen Levine,6,India,60,8/23/2024,Male
25533,Stardust,John Harris,6,Canada,37,8/23/2024,Female
25676,The Illusionist,Jack Watts,8,Canada,33,8/23/2024,Female
25832,Match Point,Amanda Farrell,6,China,29,8/23/2024,Female
25895,Watchmen,Taylor Harris,8,USA,29,8/23/2024,Unknown
26065,The Station Agent,Yvonne Dillon,5,India,73,8/23/2024,Male
26074,The Station Agent,Sonya Allen,8,USA,68,8/23/2024,Female
26251,The Butterfly Effect,Kathryn Cunningham,5,USA,49,8/23/2024,Female
26306,Batoru rowaiaru,David Estrada,6,USA,19,8/23/2024,Female
26670,Lola rennt,Robert Henry,7,USA,72,8/23/2024,Female
26677,Lola rennt,Angela Edwards,7,India,56,8/23/2024,Male
26764,Funny Games,Kathryn Hoover,10,Australia,28,8/23/2024,Male
27376,"Planes, Trains & Automobiles",Anne Garcia,8,Canada,50,8/23/2024,Female
27602,Close Encounters of the Third Kind,Charles Price,6,China,23,8/23/2024,Male
27785,Giant,Madison Dudley,7,India,51,8/23/2024,Female
64,The Dark Knight,William Fischer,10,India,70,8/24/2024,Female
67,The Dark Knight,Joseph Hobbs MD,9,USA,52,8/24/2024,Male
196,Schindler's List,Sharon Craig,9,Australia,33,8/24/2024,Male
225,The Lord of the Rings: The Fellowship of the Ring,David Garcia,9,Australia,35,8/24/2024,Male
356,The Matrix,Jeffrey King,9,USA,50,8/24/2024,Male
510,Gisaengchung,Shannon Mckinney,8,UK,24,8/24/2024,Male
721,The Green Mile,Wendy Velasquez,10,Brazil,28,8/24/2024,Male
794,The Silence of the Lambs,Jamie Newton,9,Germany,41,8/24/2024,Male
1087,The Usual Suspects,Kelly Avila,7,India,27,8/24/2024,Male
1353,Modern Times,Juan Jackson,6,USA,36,8/24/2024,Male
1363,City Lights,Tanner Flynn,7,Brazil,24,8/24/2024,Unknown
1426,Ayla: The Daughter of War,Scott Wright,8,Canada,73,8/24/2024,Unknown
1701,3 Idiots,Bridget Carr,9,India,66,8/24/2024,Male
2048,Alien,Thomas Nelson,6,Brazil,27,8/24/2024,Male
2107,Anand,Linda Taylor,8,USA,56,8/24/2024,Female
2118,Tengoku to jigoku,Hannah Reynolds MD,8,France,59,8/24/2024,Male
2288,Sunset Blvd.,Amy Sandoval,7,USA,30,8/24/2024,Female
2306,The Great Dictator,Andrew Cunningham,7,China,22,8/24/2024,Male
2425,Andhadhun,Cynthia Brandt,10,China,70,8/24/2024,Male
2590,Babam ve Oglum,Chris Osborne,7,Germany,55,8/24/2024,Female
2595,Babam ve Oglum,Jared Humphrey,10,Germany,18,8/24/2024,Female
2712,Snatch,Tracy Moss,10,USA,75,8/24/2024,Unknown
2904,Reservoir Dogs,Jesse Silva,9,USA,32,8/24/2024,Male
3033,Scarface,Randy Richardson,8,USA,52,8/24/2024,Female
3035,Scarface,Joseph Clements,8,Brazil,51,8/24/2024,Female
3040,Scarface,Danielle Rowland,6,China,53,8/24/2024,Female
3378,Vertigo,Dr. Susan Romero MD,10,Brazil,70,8/24/2024,Female
3541,Metropolis,Michelle Wilson,8,India,34,8/24/2024,Female
3784,Talvar,Dustin Myers,6,USA,29,8/24/2024,Female
4218,There Will Be Blood,Chelsea Walker,9,China,40,8/24/2024,Male
4362,Black,Denise Clark,6,China,69,8/24/2024,Female
4669,L.A. Confidential,Jon Mitchell,8,Canada,42,8/24/2024,Female
4691,L.A. Confidential,Michael Diaz,10,China,39,8/24/2024,Female
4718,Eskiya,Anthony Schultz,9,UK,19,8/24/2024,Female
4852,Indiana Jones and the Last Crusade,Meredith Mcintosh,9,Canada,74,8/24/2024,Male
4970,Die Hard,Lori Greene,10,China,55,8/24/2024,Male
5775,Koe no katachi,Patrick Wiggins,7,USA,34,8/24/2024,Male
5792,Koe no katachi,Joseph Hall,8,Japan,37,8/24/2024,Female
5913,Haider,Sarah Garcia,9,Australia,65,8/24/2024,Male
6035,Soul,Marco White,8,France,51,8/24/2024,Female
6050,Kis Uykusu,Kristina Cole,8,China,29,8/24/2024,Female
6646,Into the Wild,Mario Ward,7,India,47,8/24/2024,Male
6720,Million Dollar Baby,Katrina Johnson,7,USA,51,8/24/2024,Female
6884,Salinui chueok,Shawna Hardy,10,Australia,31,8/24/2024,Female
7081,Lagaan: Once Upon a Time in India,Margaret Morgan,9,China,40,8/24/2024,Male
7416,Jurassic Park,William Luna,9,USA,22,8/24/2024,Male
7565,Dead Poets Society,Alexander Miller,9,China,25,8/24/2024,Female
7662,The Thing,Jessica Dawson,10,UK,48,8/24/2024,Male
7755,The Elephant Man,Ashley Williamson,8,USA,32,8/24/2024,Female
7872,Zerkalo,Patricia Moore,7,Germany,27,8/24/2024,Female
7970,Viskningar och rop,Jacqueline Combs,9,Canada,60,8/24/2024,Male
7974,Viskningar och rop,Barbara Lynch PhD,6,India,56,8/24/2024,Male
8174,El ángel exterminador,Rebekah Case,8,Japan,67,8/24/2024,Male
8274,The Man Who Shot Liberty Valance,Jacob Kirby,6,USA,58,8/24/2024,Male
8397,Kakushi-toride no san-akunin,Matthew Torres,10,India,42,8/24/2024,Female
8741,Gone with the Wind,Michele Combs,10,China,33,8/24/2024,Female
8815,La Grande Illusion,Tammy Myers,6,China,58,8/24/2024,Male
8934,Sunrise: A Song of Two Humans,Tammy Smith,7,USA,74,8/24/2024,Female
9192,Lion,Mitchell Meyer,8,UK,38,8/24/2024,Male
9241,The Martian,William Tucker,7,India,74,8/24/2024,Female
9338,Kaguyahime no monogatari,Bryan Mills,8,UK,23,8/24/2024,Male
9488,Serbuan maut 2: Berandal,Lindsay Ford,10,India,51,8/24/2024,Male
9539,Her,Lee Hall,8,India,57,8/24/2024,Female
9609,Tropa de Elite 2: O Inimigo Agora é Outro,Sheila Williams,10,India,45,8/24/2024,Female
9872,Dallas Buyers Club,Pamela Mooney,5,USA,57,8/24/2024,Male
10122,G.O.R.A.,Renee Hanson,6,Japan,58,8/24/2024,Male
10262,Bom Yeoareum Gaeul Gyeoul Geurigo Bom,Amy Sexton,8,UK,66,8/24/2024,Male
10409,The Incredibles,Lisa Scott,8,India,61,8/24/2024,Male
10552,Dancer in the Dark,Hayley Jenkins,9,USA,30,8/24/2024,Male
10711,Sling Blade,Jonathan Nixon,6,China,40,8/24/2024,Female
10843,The Nightmare Before Christmas,Dana Becker,7,Germany,35,8/24/2024,Female
10878,Groundhog Day,Zachary Beck,8,Australia,55,8/24/2024,Female
10954,Scent of a Woman,Kristin Morris,9,Japan,50,8/24/2024,Male
11120,Rain Man,Beth Caldwell,8,Germany,24,8/24/2024,Female
11464,Dog Day Afternoon,Andrew Jones,8,China,33,8/24/2024,Male
11574,Sleuth,Allen Roman,8,China,35,8/24/2024,Male
11606,The Last Picture Show,Andrew James,7,Canada,75,8/24/2024,Female
11633,Fiddler on the Roof,Andrew Wells,7,Australia,27,8/24/2024,Male
11673,Butch Cassidy and the Sundance Kid,Shawn Barrera,10,India,46,8/24/2024,Male
11833,The Sound of Music,Jennifer Cook,9,Germany,48,8/24/2024,Male
12217,The Night of the Hunter,Jessica Walker,8,Canada,40,8/24/2024,Female
12352,Roman Holiday,Omar Walters,7,UK,68,8/24/2024,Male
12500,Brief Encounter,Brianna Roberts,10,China,48,8/24/2024,Female
12599,The Best Years of Our Lives,Mr. Joseph Watson MD,9,Canada,65,8/24/2024,Male
12791,All Quiet on the Western Front,Andrew Morrow,6,UK,51,8/24/2024,Male
13535,Boyhood,Robert Tran,8,Germany,66,8/24/2024,Male
13656,In Bruges,Alice Hamilton,10,Germany,47,8/24/2024,Female
13752,The Fall,Christopher Mercado,6,USA,50,8/24/2024,Female
13767,The Fall,Tracy Zhang,8,Canada,19,8/24/2024,Male
13795,Life of Pi,Rodney Hayden,10,India,73,8/24/2024,Female
13826,Fantastic Mr. Fox,Michael Cardenas,8,UK,54,8/24/2024,Male
13909,Iron Man,Patricia Williams,8,Canada,71,8/24/2024,Male
14145,The Bourne Identity,Lisa Rivera,10,UK,73,8/24/2024,Female
14161,The Bourne Identity,Andrea Mora,5,USA,29,8/24/2024,Male
14726,Manhattan,Alexis Woods,9,China,30,8/24/2024,Male
14849,Amarcord,Sarah Butler,8,Australia,30,8/24/2024,Male
15015,Night of the Living Dead,Jeremy King,9,UK,74,8/24/2024,Male
15132,The Manchurian Candidate,Benjamin Vasquez,10,China,47,8/24/2024,Unknown
15412,High Noon,Brian Dunlap,8,USA,64,8/24/2024,Male
15506,Notorious,Carl Holmes,9,China,44,8/24/2024,Male
16045,Dunkirk,Sharon Johnson,10,Germany,67,8/24/2024,Female
16218,Rogue One,Erin Wilson,6,USA,18,8/24/2024,Male
16381,La grande bellezza,Jared Baker,8,Germany,64,8/24/2024,Male
16666,The Big Short,Sarah Diaz,7,France,63,8/24/2024,Female
16927,Das weiße Band - Eine deutsche Kindergeschichte,Crystal Snyder,7,India,68,8/24/2024,Female
17009,The Trial of the Chicago 7,Andrew Hernandez,8,Australia,70,8/24/2024,Female
17311,American Gangster,Jennifer Wright,8,Brazil,18,8/24/2024,Male
17543,Adams æbler,Nicholas Riley,9,China,31,8/24/2024,Female
17547,Adams æbler,Daniel Wong,8,UK,50,8/24/2024,Male
17622,Serenity,Kimberly Larson,9,USA,44,8/24/2024,Male
17718,Lilja 4-ever,George Thompson MD,6,USA,75,8/24/2024,Male
18072,The Insider,Johnny Moran,6,Germany,51,8/24/2024,Female
18280,The Game,Jenna Jackson,9,Canada,70,8/24/2024,Female
18449,Tombstone,Jason Jones,9,Brazil,37,8/24/2024,Female
18833,Awakenings,Deborah Lewis,8,USA,60,8/24/2024,Female
19025,Down by Law,Olivia Burns,7,Brazil,68,8/24/2024,Male
19097,The Killing Fields,Rebecca Mueller,7,India,41,8/24/2024,Male
19288,The Outlaw Josey Wales,Thomas Young,9,USA,45,8/24/2024,Female
19769,The Innocents,Tanya Wilson,7,China,57,8/24/2024,Male
19887,Shadow of a Doubt,Elizabeth Richardson,6,Germany,70,8/24/2024,Male
20002,Bringing Up Baby,Thomas Solis,10,Canada,58,8/24/2024,Female
20389,The Theory of Everything,Brandon Woods,7,Canada,45,8/24/2024,Female
20417,Kingsman: The Secret Service,Julie Adams,9,USA,69,8/24/2024,Male
21013,Skyfall,Charles Johnson,7,China,32,8/24/2024,Female
21017,Silver Linings Playbook,Christopher Carr,9,China,68,8/24/2024,Female
21461,Joyeux Noël,Adam Brown,7,Germany,31,8/24/2024,Male
22141,Vampire Hunter D: Bloodlust,Donna Mcbride,7,USA,51,8/24/2024,Male
22506,Donnie Brasco,William Palmer,7,Australia,28,8/24/2024,Male
22614,Il postino,Alan Adams,7,India,54,8/24/2024,Male
22676,Short Cuts,Candice Kelley,8,India,31,8/24/2024,Male
22783,Malcolm X,Eduardo Richardson,6,USA,30,8/24/2024,Female
22846,The Last of the Mohicans,Jonathan Villa,10,India,66,8/24/2024,Female
22996,Who Framed Roger Rabbit,Jeremiah Smith,6,USA,44,8/24/2024,Female
23039,The Last Emperor,Alexis Dunn,9,India,36,8/24/2024,Male
23367,Star Trek II: The Wrath of Khan,Keith Rollins,8,China,56,8/24/2024,Male
23606,Love and Death,Tammy Garcia,7,China,65,8/24/2024,Female
23657,Blazing Saddles,Steven Hart,8,USA,36,8/24/2024,Female
23973,Peeping Tom,Janice Leach,4,USA,32,8/24/2024,Female
24189,Sabrina,Kenneth Moreno,5,Canada,65,8/24/2024,Male
24238,The Day the Earth Stood Still,James Molina,6,China,34,8/24/2024,Female
24287,The African Queen,Jose Mann,6,India,48,8/24/2024,Male
24355,Dark Waters,Dalton Kelly,7,Brazil,25,8/24/2024,Male
24603,Guardians of the Galaxy Vol. 2,Patricia Willis,9,India,39,8/24/2024,Female
24832,Creed,Rachel Hines,5,Japan,64,8/24/2024,Female
24893,El cuerpo,Joshua Johnson,6,Germany,74,8/24/2024,Male
25061,True Grit,Leonard Wallace,7,India,33,8/24/2024,Unknown
25143,50/50,Katelyn Smith,7,USA,52,8/24/2024,Female
25166,Kick-Ass,Michael Black,8,USA,56,8/24/2024,Male
25432,Seven Pounds,Thomas Thomas,10,India,61,8/24/2024,Male
25463,Seven Pounds,John Russell,8,India,60,8/24/2024,Male
25789,Harry Potter and the Half-Blood Prince,Theresa Jones,8,USA,35,8/24/2024,Male
25937,Saw,Robert Rodgers,9,UK,49,8/24/2024,Female
26012,Jeux d'enfants,Stacey Brown,6,UK,26,8/24/2024,Female
26114,Boksuneun naui geot,Larry Kelley,9,China,37,8/24/2024,Female
26214,25th Hour,Annette Atkinson,7,China,45,8/24/2024,Male
26548,Enemy at the Gates,Jocelyn Ponce,9,China,62,8/24/2024,Male
26588,The Hurricane,Parker Taylor,9,UK,58,8/24/2024,Unknown
26672,Lola rennt,Jonathan Brown,9,Canada,75,8/24/2024,Male
26740,Fear and Loathing in Las Vegas,Richard Wilson,7,China,75,8/24/2024,Male
26790,Dark City,Michael Gonzalez,9,USA,41,8/24/2024,Female
27328,The Naked Gun: From the Files of Police Squad!,Jack Boyd,8,India,22,8/24/2024,Female
27501,Escape from Alcatraz,William Bennett,7,China,72,8/24/2024,Unknown
27588,Midnight Express,Michael Anderson,8,France,41,8/24/2024,Unknown
27716,Blowup,Joan Turner,7,Germany,57,8/24/2024,Female
444,Hamilton,Joshua Villanueva,7,France,70,8/25/2024,Male
622,Cidade de Deus,Laura Dixon,8,China,24,8/25/2024,Male
629,Cidade de Deus,Sarah Baldwin,8,China,75,8/25/2024,Female
1039,Gladiator,Erin Cross,9,India,27,8/25/2024,Male
1228,Once Upon a Time in the West,Alyssa Mueller PhD,9,USA,49,8/25/2024,Male
1303,Psycho,Trevor Berry,9,USA,18,8/25/2024,Male
1356,Modern Times,Kimberly Gibson,7,Canada,57,8/25/2024,Male
2005,Raiders of the Lost Ark,Gavin Pacheco,8,Japan,50,8/25/2024,Male
2354,1917,Lisa Johnson,9,China,57,8/25/2024,Male
2432,Drishyam,Tanner Espinoza,8,Japan,62,8/25/2024,Male
2615,Inglourious Basterds,Greg Barber,7,Brazil,56,8/25/2024,Female
2773,American Beauty,Jeremy Barber,10,Germany,50,8/25/2024,Female
3091,Star Wars: Episode VI - Return of the Jedi,Suzanne Stewart,8,Japan,64,8/25/2024,Female
3458,Double Indemnity,Stephen Hodges,9,France,64,8/25/2024,Male
3664,K.G.F: Chapter 1,Laura Bishop,10,UK,41,8/25/2024,Male
3751,"Three Billboards Outside Ebbing, Missouri",Andrew Santiago,9,India,25,8/25/2024,Male
4082,El secreto de sus ojos,Taylor Clark,9,China,54,8/25/2024,Female
4084,El secreto de sus ojos,Darren Solis,5,Brazil,74,8/25/2024,Female
4225,There Will Be Blood,Jeremy Pugh,7,China,22,8/25/2024,Male
4301,V for Vendetta,Jennifer Leon,8,China,48,8/25/2024,Female
4346,Rang De Basanti,James Cross,10,India,57,8/25/2024,Female
4418,Batman Begins,Kathleen Lewis,8,USA,38,8/25/2024,Male
5224,To Kill a Mockingbird,Richard Moore,8,Canada,26,8/25/2024,Female
5302,Some Like It Hot,Angela Gentry,7,India,23,8/25/2024,Female
5464,Dial M for Murder,Rose Kim,8,USA,31,8/25/2024,Male
5541,All About Eve,Michael Parker,7,Japan,27,8/25/2024,Male
5845,Ah-ga-ssi,Brenda Miller,7,USA,50,8/25/2024,Female
5890,Mommy,Joseph Turner,9,USA,69,8/25/2024,Female
6064,PK,Felicia Scott,10,Canada,45,8/25/2024,Male
6151,Hacksaw Ridge,Mark Williams,7,USA,31,8/25/2024,Female
6157,Inside Out,Michael Fleming,10,UK,46,8/25/2024,Male
6294,Ford v Ferrari,Leslie Willis,7,China,19,8/25/2024,Male
6345,Spotlight,Alex Hall,10,India,34,8/25/2024,Male
6568,Hachi: A Dog's Tale,Katherine Peterson,10,Canada,23,8/25/2024,Female
6831,Before Sunset,Dr. Emily Smith,7,USA,27,8/25/2024,Female
7166,The Truman Show,Christina Alexander,8,UK,51,8/25/2024,Female
7202,Fa yeung nin wah,Michael King,7,Germany,38,8/25/2024,Unknown
7455,In the Name of the Father,Sally King,7,UK,22,8/25/2024,Female
7778,Life of Brian,Allison Hale,9,USA,23,8/25/2024,Male
7822,Network,Nicholas Oliver,9,USA,33,8/25/2024,Female
7897,Chinatown,Luis Johnson,9,UK,34,8/25/2024,Female
7927,Chinatown,Barbara Smith,7,USA,62,8/25/2024,Male
7962,Paper Moon,Brian Bruce,8,UK,32,8/25/2024,Male
8156,El ángel exterminador,Maria Wilson,10,Germany,30,8/25/2024,Female
8176,El ángel exterminador,Lorraine Williams,5,UK,40,8/25/2024,Male
8497,Le salaire de la peur,Peter Ramsey,5,USA,58,8/25/2024,Male
8702,Mr. Smith Goes to Washington,Rachel Mcintosh,8,USA,38,8/25/2024,Female
8893,The Circus,Ashley Wilson,9,Japan,60,8/25/2024,Female
9086,Bajrangi Bhaijaan,Jennifer Everett,9,USA,35,8/25/2024,Male
9093,Bajrangi Bhaijaan,Jessica Payne,10,USA,69,8/25/2024,Male
9204,Lion,Jose Bryant,7,Australia,34,8/25/2024,Female
9320,Bãhubali: The Beginning,Billy Herrera,8,Germany,19,8/25/2024,Female
9440,Short Term 12,Derek Garcia,7,Australia,71,8/25/2024,Unknown
9495,The Imitation Game,Brian Kent,8,China,35,8/25/2024,Female
9600,Tropa de Elite 2: O Inimigo Agora é Outro,Michael Campos,6,Australia,63,8/25/2024,Female
9626,The King's Speech,Mindy Flores,9,USA,47,8/25/2024,Unknown
9750,My Name Is Khan,Seth Ho,6,USA,18,8/25/2024,Male
9800,Black Swan,Dylan Walker,9,USA,46,8/25/2024,Male
9971,The Bourne Ultimatum,Tracy Johnson,7,UK,28,8/25/2024,Female
10016,Bin-jip,Sergio Stone,10,India,62,8/25/2024,Male
10036,Bin-jip,Jesse Hester,7,USA,61,8/25/2024,Male
10321,Pirates of the Caribbean: The Curse of the Black Pearl,Jonathan Roberts,7,India,56,8/25/2024,Male
10675,The Iron Giant,Mrs. Sarah Stewart,8,Canada,43,8/25/2024,Female
10681,Knockin' on Heaven's Door,Kayla Luna,10,UK,56,8/25/2024,Female
10699,Sling Blade,Shawn Garza,10,India,41,8/25/2024,Male
10797,Twelve Monkeys,Jeffrey Wilson,10,India,46,8/25/2024,Female
11009,JFK,Elizabeth Jordan,7,Australia,45,8/25/2024,Male
11095,Dances with Wolves,Alexander Stewart,10,Germany,72,8/25/2024,Female
11596,Sleuth,John Crosby,7,China,40,8/25/2024,Female
11630,Fiddler on the Roof,Paul Frazier,8,USA,54,8/25/2024,Female
11926,8½,Linda Williams,10,Australia,49,8/25/2024,Male
11930,8½,Gregory Campbell,8,India,25,8/25/2024,Male
12049,Anatomy of a Murder,Jimmy Adams,6,Japan,33,8/25/2024,Male
12069,Anatomy of a Murder,Joshua Howell,9,France,55,8/25/2024,Female
12078,Anatomy of a Murder,Melissa Shelton,6,China,50,8/25/2024,Female
12146,Sweet Smell of Success,Joshua Miller,4,China,31,8/25/2024,Female
12601,The Best Years of Our Lives,Robin Lambert,5,China,70,8/25/2024,Male
12784,The Thin Man,Tara Velazquez,10,Germany,35,8/25/2024,Female
12937,"I, Daniel Blake",Megan Bailey,7,India,50,8/25/2024,Male
13332,Amour,Stacey Robertson,9,Brazil,65,8/25/2024,Male
13340,Amour,Christopher Blair,8,India,69,8/25/2024,Female
13451,Låt den rätte komma in,Carl Anderson,8,China,18,8/25/2024,Male
13505,Jab We Met,Amy Smith DDS,6,UK,49,8/25/2024,Male
13938,Gegen die Wand,James Fernandez,8,Canada,39,8/25/2024,Male
13960,Gegen die Wand,Elizabeth Morgan,9,UK,28,8/25/2024,Male
14100,No Man's Land,Tiffany Mcpherson,9,Canada,25,8/25/2024,Male
14350,Mimi wo sumaseba,Gina Hernandez,9,Canada,50,8/25/2024,Female
14396,Once Were Warriors,Mr. Brendan Obrien Jr.,7,USA,18,8/25/2024,Male
14875,Amarcord,Tyler Moreno,8,Australia,20,8/25/2024,Female
15247,Hiroshima mon amour,Gregory Baldwin,8,India,48,8/25/2024,Male
15300,The Ten Commandments,Dale Zavala,9,China,21,8/25/2024,Female
15523,Notorious,Samantha Ramirez,6,Germany,70,8/25/2024,Female
16403,The Lunchbox,Aaron Huff,8,India,36,8/25/2024,Female
16495,About Time,Deborah Lopez,7,India,65,8/25/2024,Unknown
16739,The Girl with the Dragon Tattoo,Cheryl Wu,8,France,24,8/25/2024,Male
16796,Ajeossi,Andres Wiley,7,USA,27,8/25/2024,Unknown
17064,The Fighter,John Sweeney,8,China,65,8/25/2024,Male
17181,Once,Michelle King,10,USA,57,8/25/2024,Male
17259,Atonement,Ashley Miller,9,India,65,8/25/2024,Female
17335,American Gangster,Heather Wood,8,USA,67,8/25/2024,Male
17461,Hot Fuzz,Daisy Warren,7,India,38,8/25/2024,Male
17509,Adams æbler,Mary Hill,9,Canada,20,8/25/2024,Female
17778,Gongdong gyeongbi guyeok JSA,Jason Perry,7,India,55,8/25/2024,Female
17800,Gongdong gyeongbi guyeok JSA,Amy Johnston,6,Canada,52,8/25/2024,Male
17892,Remember the Titans,Judy Andrews,9,China,55,8/25/2024,Female
17917,Remember the Titans,Antonio Edwards,8,France,58,8/25/2024,Female
18431,Tombstone,Nicholas Nichols,8,USA,26,8/25/2024,Female
18463,The Sandlot,Mark Evans,7,Germany,25,8/25/2024,Female
18633,Batman: Mask of the Phantasm,Robin Ryan MD,7,India,50,8/25/2024,Female
18778,Boyz n the Hood,Tara Watson,6,UK,75,8/25/2024,Female
19160,The Right Stuff,Mary Smith,8,India,20,8/25/2024,Female
19539,Midnight Cowboy,Diane King,9,China,53,8/25/2024,Female
19613,Bonnie and Clyde,Stephanie York,6,UK,41,8/25/2024,Female
19881,Shadow of a Doubt,James Miller,6,Germany,57,8/25/2024,Female
19953,Stagecoach,Travis Miller,7,Canada,41,8/25/2024,Unknown
19973,Bringing Up Baby,Justin Jones,10,UK,60,8/25/2024,Male
19992,Bringing Up Baby,Eileen Abbott,8,UK,46,8/25/2024,Male
20200,Deadpool 2,Curtis Nguyen,8,China,51,8/25/2024,Female
20493,The Fault in Our Stars,Joshua King,8,China,40,8/25/2024,Male
20779,Detachment,Nicole Johnson,5,Canada,70,8/25/2024,Female
21341,Ex Machina,Austin Perez,8,USA,74,8/25/2024,Male
21362,Efter brylluppet,James Meyers,6,China,26,8/25/2024,Female
21370,Efter brylluppet,Gregory Parker DDS,8,Australia,23,8/25/2024,Female
21381,The Last King of Scotland,Crystal Keller,7,China,28,8/25/2024,Female
21784,Lost in Translation,Timothy Christensen,8,China,72,8/25/2024,Male
22112,Vampire Hunter D: Bloodlust,Nicole Benson,10,Canada,69,8/25/2024,Unknown
22329,Rushmore,Christopher Vasquez,8,France,56,8/25/2024,Male
22424,As Good as It Gets,Kimberly Ford,8,USA,37,8/25/2024,Male
22454,The Fifth Element,Lauren Collins,9,USA,62,8/25/2024,Female
22607,Il postino,Amanda Jones,8,USA,48,8/25/2024,Unknown
22666,Short Cuts,Andrew Gilbert,6,Australia,73,8/25/2024,Male
22685,Short Cuts,Stephanie Parker,9,India,59,8/25/2024,Female
22947,Miller's Crossing,Carrie Wallace DVM,9,Germany,68,8/25/2024,Male
22952,Miller's Crossing,Robert Miller,10,Australia,51,8/25/2024,Male
23415,First Blood,Nancy West,7,India,46,8/25/2024,Female
23564,Love and Death,Christopher Brown,7,China,34,8/25/2024,Female
23678,Enter the Dragon,Amanda Santiago,10,USA,43,8/25/2024,Female
24026,The Magnificent Seven,Michael Robinson,9,Japan,26,8/25/2024,Male
24385,Once Upon a Time... in Hollywood,Jason Jackson,8,France,45,8/25/2024,Female
24472,Just Mercy,Erik Morris,7,USA,62,8/25/2024,Female
24475,Just Mercy,Katherine Anthony,4,USA,20,8/25/2024,Male
24553,Victoria,Joshua Serrano,8,UK,59,8/25/2024,Female
24775,Sicario,Todd Wheeler,6,USA,32,8/25/2024,Unknown
24928,Serbuan maut,Tammy Campbell,6,China,66,8/25/2024,Female
25136,50/50,Melissa Watts,4,Germany,41,8/25/2024,Male
25360,Zombieland,Sally Nelson,5,UK,73,8/25/2024,Female
25835,Match Point,Natalie Miller,8,India,62,8/25/2024,Female
25857,Match Point,Carol Taylor,7,Australia,53,8/25/2024,Male
25874,Watchmen,Anna Duncan,7,USA,39,8/25/2024,Female
26045,Un long dimanche de fiançailles,Andrea Edwards,9,USA,51,8/25/2024,Unknown
26154,Boksuneun naui geot,Katie Bentley,7,China,27,8/25/2024,Female
